;org:resource;ticket;phase;created;endtime;priority;issuetype;concept:name;time:timestamp;@@index;case:concept:name
627;Front End Developer; MAD  1747;AcD;2021-10-25 17:44:28.866000+00:00;2022-01-19 17:13:21.369000+00:00;Major;Task;AcD;2021-10-25 17:44:28.866000+00:00;787; MAD  1747
628;Front End Developer; MAD  1747;Closed;2022-01-19 17:13:21.369000+00:00;2022-01-19 17:13:21.369000+00:00;Major;Task;Closed;2022-01-19 17:13:21.369000+00:00;788; MAD  1747
629;Back End Developer; MAD  1748;RFW;2021-10-18 18:01:59.331000+00:00;2021-10-18 18:02:01.360000+00:00;Major;Task;RFW;2021-10-18 18:01:59.331000+00:00;789; MAD  1748
630;Back End Developer; MAD  1748;WIog;2021-10-18 18:02:01.360000+00:00;2021-11-29 10:29:41.891000+00:00;Major;Task;WIog;2021-10-18 18:02:01.360000+00:00;790; MAD  1748
631;Back End Developer; MAD  1748;AcP;2021-11-29 10:29:41.891000+00:00;2021-11-29 10:30:29.467000+00:00;Major;Task;AcP;2021-11-29 10:29:41.891000+00:00;791; MAD  1748
632;Back End Developer; MAD  1748;AcIog;2021-11-29 10:30:29.467000+00:00;2021-11-29 10:30:33.478000+00:00;Major;Task;AcIog;2021-11-29 10:30:29.467000+00:00;792; MAD  1748
633;Back End Developer; MAD  1748;AcD;2021-11-29 10:30:33.478000+00:00;2021-11-29 10:30:40.019000+00:00;Major;Task;AcD;2021-11-29 10:30:33.478000+00:00;793; MAD  1748
634;Back End Developer; MAD  1748;Closed;2021-11-29 10:30:40.019000+00:00;2021-11-29 10:30:40.019000+00:00;Major;Task;Closed;2021-11-29 10:30:40.019000+00:00;794; MAD  1748
635;PO; MAD  1749;RF;2021-10-19 10:33:15.430000+00:00;2021-10-20 13:34:37.476000+00:00;Major;Auswertung;RF;2021-10-19 10:33:15.430000+00:00;795; MAD  1749
636;Data Analyst; MAD  1749;RFW;2021-10-20 13:34:37.476000+00:00;2021-10-20 16:40:55.899000+00:00;Major;Auswertung;RFW;2021-10-20 13:34:37.476000+00:00;796; MAD  1749
637;Data Analyst; MAD  1749;WIog;2021-10-20 16:40:55.899000+00:00;2021-10-27 14:29:31.431000+00:00;Major;Auswertung;WIog;2021-10-20 16:40:55.899000+00:00;797; MAD  1749
638;Data Analyst; MAD  1749;AcP;2021-10-27 14:29:31.431000+00:00;2021-10-27 14:29:37.873000+00:00;Major;Auswertung;AcP;2021-10-27 14:29:31.431000+00:00;798; MAD  1749
639;Data Analyst; MAD  1749;AcIog;2021-10-27 14:29:37.873000+00:00;2021-11-01 13:30:53.034000+00:00;Major;Auswertung;AcIog;2021-10-27 14:29:37.873000+00:00;799; MAD  1749
640;Data Analyst; MAD  1749;AcD;2021-11-01 13:30:53.034000+00:00;2021-11-01 13:30:53.034000+00:00;Major;Auswertung;AcD;2021-11-01 13:30:53.034000+00:00;800; MAD  1749
641;PO; MAD  1752;RF;2021-11-16 15:54:12.807000+00:00;2021-11-16 15:54:21.292000+00:00;Major;UX Task;RF;2021-11-16 15:54:12.807000+00:00;801; MAD  1752
642;PO; MAD  1752;RFW;2021-11-16 15:54:21.292000+00:00;2021-11-17 11:17:50.768000+00:00;Major;UX Task;RFW;2021-11-16 15:54:21.292000+00:00;802; MAD  1752
643;UX/UI; MAD  1752;WIog;2021-11-17 11:17:50.768000+00:00;2021-12-10 11:45:40.766000+00:00;Major;UX Task;WIog;2021-11-17 11:17:50.768000+00:00;803; MAD  1752
644;UX/UI; MAD  1752;AcP;2021-12-10 11:45:40.766000+00:00;2022-01-04 14:57:32.533000+00:00;Major;UX Task;AcP;2021-12-10 11:45:40.766000+00:00;804; MAD  1752
645;UX/UI; MAD  1752;AcIog;2022-01-04 14:57:32.533000+00:00;2022-01-04 14:57:40.025000+00:00;Major;UX Task;AcIog;2022-01-04 14:57:32.533000+00:00;805; MAD  1752
646;UX/UI; MAD  1752;AcD;2022-01-04 14:57:40.025000+00:00;2022-01-04 14:57:40.025000+00:00;Major;UX Task;AcD;2022-01-04 14:57:40.025000+00:00;806; MAD  1752
647;PO; MAD  1754;RF;2021-10-25 15:50:05.188000+00:00;2021-10-26 17:35:31.027000+00:00;Critical;Bug;RF;2021-10-25 15:50:05.188000+00:00;807; MAD  1754
648;Front End Developer; MAD  1754;RFW;2021-10-26 17:35:31.027000+00:00;2021-10-27 11:33:50.116000+00:00;Critical;Bug;RFW;2021-10-26 17:35:31.027000+00:00;808; MAD  1754
649;Back End Developer; MAD  1754;WIog;2021-10-27 11:33:50.116000+00:00;2021-10-27 15:41:15.222000+00:00;Critical;Bug;WIog;2021-10-27 11:33:50.116000+00:00;809; MAD  1754
650;Back End Developer; MAD  1754;AcP;2021-10-27 15:41:15.222000+00:00;2021-10-28 11:03:31.120000+00:00;Critical;Bug;AcP;2021-10-27 15:41:15.222000+00:00;810; MAD  1754
651;Back End Developer; MAD  1754;AcIog;2021-10-28 11:03:31.120000+00:00;2021-10-28 11:03:36.418000+00:00;Critical;Bug;AcIog;2021-10-28 11:03:31.120000+00:00;811; MAD  1754
652;Back End Developer; MAD  1754;AcD;2021-10-28 11:03:36.418000+00:00;2021-10-28 11:04:01.838000+00:00;Critical;Bug;AcD;2021-10-28 11:03:36.418000+00:00;812; MAD  1754
653;Back End Developer; MAD  1754;Closed;2021-10-28 11:04:01.838000+00:00;2021-10-28 11:04:01.838000+00:00;Critical;Bug;Closed;2021-10-28 11:04:01.838000+00:00;813; MAD  1754
654;Data Analyst; MAD  1757;RF;2021-10-27 14:30:55.127000+00:00;2021-11-01 13:31:00.223000+00:00;Major;Auswertung;RF;2021-10-27 14:30:55.127000+00:00;821; MAD  1757
655;Data Analyst; MAD  1757;RFW;2021-11-01 13:31:00.223000+00:00;2021-11-01 13:31:02.845000+00:00;Major;Auswertung;RFW;2021-11-01 13:31:00.223000+00:00;822; MAD  1757
656;Data Analyst; MAD  1757;WIog;2021-11-01 13:31:02.845000+00:00;2021-11-09 16:31:43.905000+00:00;Major;Auswertung;WIog;2021-11-01 13:31:02.845000+00:00;823; MAD  1757
657;Data Analyst; MAD  1757;AcP;2021-11-09 16:31:43.905000+00:00;2021-11-09 16:31:52.824000+00:00;Major;Auswertung;AcP;2021-11-09 16:31:43.905000+00:00;824; MAD  1757
658;Data Analyst; MAD  1757;AcIog;2021-11-09 16:31:52.824000+00:00;2021-11-09 16:31:57.588000+00:00;Major;Auswertung;AcIog;2021-11-09 16:31:52.824000+00:00;825; MAD  1757
659;Data Analyst; MAD  1757;AcD;2021-11-09 16:31:57.588000+00:00;2021-11-09 16:31:57.588000+00:00;Major;Auswertung;AcD;2021-11-09 16:31:57.588000+00:00;826; MAD  1757
660;PO; MAD  1758;RFW;2021-10-26 15:06:27.117000+00:00;2021-11-02 11:15:47.443000+00:00;Must;Task;RFW;2021-10-26 15:06:27.117000+00:00;827; MAD  1758
661;Back End Developer; MAD  1758;WIog;2021-11-02 11:15:47.443000+00:00;2021-11-04 10:18:35.849000+00:00;Must;Task;WIog;2021-11-02 11:15:47.443000+00:00;828; MAD  1758
662;Back End Developer; MAD  1758;AcP;2021-11-04 10:18:35.849000+00:00;2021-11-10 10:00:44.158000+00:00;Must;Task;AcP;2021-11-04 10:18:35.849000+00:00;829; MAD  1758
663;QA; MAD  1758;AcIog;2021-11-10 10:00:44.158000+00:00;2021-11-10 14:16:53.658000+00:00;Must;Task;AcIog;2021-11-10 10:00:44.158000+00:00;830; MAD  1758
664;QA; MAD  1758;AcD;2021-11-10 14:16:53.658000+00:00;2021-11-10 14:16:53.658000+00:00;Must;Task;AcD;2021-11-10 14:16:53.658000+00:00;831; MAD  1758
665;Back End Developer; MAD  1759;RFW;2022-02-01 11:13:57.456000+00:00;2022-02-01 11:13:59.615000+00:00;Major;Task;RFW;2022-02-01 11:13:57.456000+00:00;832; MAD  1759
666;Back End Developer; MAD  1759;WIog;2022-02-01 11:13:59.615000+00:00;2022-02-07 12:14:22.764000+00:00;Major;Task;WIog;2022-02-01 11:13:59.615000+00:00;833; MAD  1759
667;Back End Developer; MAD  1759;Closed;2022-02-07 12:14:22.764000+00:00;2022-02-07 12:14:22.764000+00:00;Major;Task;Closed;2022-02-07 12:14:22.764000+00:00;834; MAD  1759
668;Team Lead; MAD  1761;RFW;2021-10-29 10:40:03.628000+00:00;2021-10-29 10:40:07.551000+00:00;Major;Sub - Task;RFW;2021-10-29 10:40:03.628000+00:00;835; MAD  1761
669;Team Lead; MAD  1761;WIog;2021-10-29 10:40:07.551000+00:00;2021-11-11 17:33:17.313000+00:00;Major;Sub - Task;WIog;2021-10-29 10:40:07.551000+00:00;836; MAD  1761
670;Team Lead; MAD  1761;RFW;2021-11-11 17:33:17.313000+00:00;2021-11-16 14:31:34.872000+00:00;Major;Sub - Task;RFW;2021-11-11 17:33:17.313000+00:00;837; MAD  1761
671;Team Lead; MAD  1761;WIog;2021-11-16 14:31:34.872000+00:00;2021-11-18 09:36:20.616000+00:00;Major;Sub - Task;WIog;2021-11-16 14:31:34.872000+00:00;838; MAD  1761
672;Team Lead; MAD  1761;AcP;2021-11-18 09:36:20.616000+00:00;2021-11-22 11:20:38.289000+00:00;Major;Sub - Task;AcP;2021-11-18 09:36:20.616000+00:00;839; MAD  1761
673;Team Lead; MAD  1761;WIog;2021-11-22 11:20:38.289000+00:00;2021-11-22 11:21:36.878000+00:00;Major;Sub - Task;WIog;2021-11-22 11:20:38.289000+00:00;840; MAD  1761
674;Team Lead; MAD  1761;RFW;2021-11-22 11:21:36.878000+00:00;2022-07-03 14:46:23.896000+00:00;Major;Sub - Task;RFW;2021-11-22 11:21:36.878000+00:00;841; MAD  1761
675;Team Lead; MAD  1761;WIog;2022-07-03 14:46:23.896000+00:00;2022-07-03 14:46:33.929000+00:00;Major;Sub - Task;WIog;2022-07-03 14:46:23.896000+00:00;842; MAD  1761
676;Team Lead; MAD  1761;AcP;2022-07-03 14:46:33.929000+00:00;2022-07-03 14:46:39.734000+00:00;Major;Sub - Task;AcP;2022-07-03 14:46:33.929000+00:00;843; MAD  1761
677;Team Lead; MAD  1761;AcIog;2022-07-03 14:46:39.734000+00:00;2022-07-03 14:46:59.599000+00:00;Major;Sub - Task;AcIog;2022-07-03 14:46:39.734000+00:00;844; MAD  1761
678;Team Lead; MAD  1761;AcD;2022-07-03 14:46:59.599000+00:00;2022-07-03 14:47:05.641000+00:00;Major;Sub - Task;AcD;2022-07-03 14:46:59.599000+00:00;845; MAD  1761
679;Team Lead; MAD  1761;Closed;2022-07-03 14:47:05.641000+00:00;2022-07-03 14:47:05.641000+00:00;Major;Sub - Task;Closed;2022-07-03 14:47:05.641000+00:00;846; MAD  1761
680;PO; MAD  1765;RF;2021-10-28 17:19:06.468000+00:00;2021-11-16 15:53:53.859000+00:00;Critical;UX Task;RF;2021-10-28 17:19:06.468000+00:00;847; MAD  1765
681;PO; MAD  1765;RFW;2021-11-16 15:53:53.859000+00:00;2022-01-07 14:20:06.968000+00:00;Critical;UX Task;RFW;2021-11-16 15:53:53.859000+00:00;848; MAD  1765
682;UX/UI; MAD  1765;WIog;2022-01-07 14:20:06.968000+00:00;2022-02-28 11:08:42.293000+00:00;Critical;UX Task;WIog;2022-01-07 14:20:06.968000+00:00;849; MAD  1765
683;UX/UI; MAD  1765;AcP;2022-02-28 11:08:42.293000+00:00;2022-02-28 11:09:07.781000+00:00;Critical;UX Task;AcP;2022-02-28 11:08:42.293000+00:00;850; MAD  1765
684;UX/UI; MAD  1765;AcIog;2022-02-28 11:09:07.781000+00:00;2022-02-28 11:09:20.223000+00:00;Critical;UX Task;AcIog;2022-02-28 11:09:07.781000+00:00;851; MAD  1765
685;UX/UI; MAD  1765;AcD;2022-02-28 11:09:20.223000+00:00;2022-03-23 14:34:34.953000+00:00;Critical;UX Task;AcD;2022-02-28 11:09:20.223000+00:00;852; MAD  1765
686;UX/UI; MAD  1765;Closed;2022-03-23 14:34:34.953000+00:00;2022-03-23 14:34:34.953000+00:00;Critical;UX Task;Closed;2022-03-23 14:34:34.953000+00:00;853; MAD  1765
687;Back End Developer; MAD  1767;RF;2021-11-01 15:25:57.479000+00:00;2021-11-01 15:26:13.911000+00:00;Major;Task;RF;2021-11-01 15:25:57.479000+00:00;862; MAD  1767
688;Back End Developer; MAD  1767;RFW;2021-11-01 15:26:13.911000+00:00;2021-11-01 15:26:16.197000+00:00;Major;Task;RFW;2021-11-01 15:26:13.911000+00:00;863; MAD  1767
689;Back End Developer; MAD  1767;WIog;2021-11-01 15:26:16.197000+00:00;2021-11-03 09:47:16.993000+00:00;Major;Task;WIog;2021-11-01 15:26:16.197000+00:00;864; MAD  1767
690;Back End Developer; MAD  1767;Closed;2021-11-03 09:47:16.993000+00:00;2021-11-03 09:47:16.993000+00:00;Major;Task;Closed;2021-11-03 09:47:16.993000+00:00;865; MAD  1767
691;PO; MAD  1768;RF;2021-11-02 17:19:11.869000+00:00;2021-11-04 15:38:50.249000+00:00;Major;UX Task;RF;2021-11-02 17:19:11.869000+00:00;866; MAD  1768
692;UX/UI; MAD  1768;RFW;2021-11-04 15:38:50.249000+00:00;2021-11-04 15:38:58.323000+00:00;Major;UX Task;RFW;2021-11-04 15:38:50.249000+00:00;867; MAD  1768
693;UX/UI; MAD  1768;WIog;2021-11-04 15:38:58.323000+00:00;2022-01-31 10:16:16.354000+00:00;Major;UX Task;WIog;2021-11-04 15:38:58.323000+00:00;868; MAD  1768
694;UX/UI; MAD  1768;AcP;2022-01-31 10:16:16.354000+00:00;2022-02-11 16:33:29.017000+00:00;Major;UX Task;AcP;2022-01-31 10:16:16.354000+00:00;869; MAD  1768
695;UX/UI; MAD  1768;AcIog;2022-02-11 16:33:29.017000+00:00;2022-02-11 16:34:00.923000+00:00;Major;UX Task;AcIog;2022-02-11 16:33:29.017000+00:00;870; MAD  1768
696;UX/UI; MAD  1768;AcD;2022-02-11 16:34:00.923000+00:00;2022-02-11 16:34:00.923000+00:00;Major;UX Task;AcD;2022-02-11 16:34:00.923000+00:00;871; MAD  1768
697;PO; MAD  1770;RF;2021-10-26 10:54:30.418000+00:00;2021-11-08 11:57:27.683000+00:00;Major;UX Task;RF;2021-10-26 10:54:30.418000+00:00;875; MAD  1770
698;PO; MAD  1770;RFW;2021-11-08 11:57:27.683000+00:00;2021-11-08 15:45:58.808000+00:00;Major;UX Task;RFW;2021-11-08 11:57:27.683000+00:00;876; MAD  1770
699;UX/UI; MAD  1770;WIog;2021-11-08 15:45:58.808000+00:00;2021-12-07 10:54:17.376000+00:00;Major;UX Task;WIog;2021-11-08 15:45:58.808000+00:00;877; MAD  1770
700;UX/UI; MAD  1770;AcP;2021-12-07 10:54:17.376000+00:00;2021-12-16 12:12:41.671000+00:00;Major;UX Task;AcP;2021-12-07 10:54:17.376000+00:00;878; MAD  1770
701;PO; MAD  1770;AcIog;2021-12-16 12:12:41.671000+00:00;2021-12-16 12:12:51.691000+00:00;Major;UX Task;AcIog;2021-12-16 12:12:41.671000+00:00;879; MAD  1770
702;PO; MAD  1770;AcD;2021-12-16 12:12:51.691000+00:00;2021-12-16 12:12:51.691000+00:00;Major;UX Task;AcD;2021-12-16 12:12:51.691000+00:00;880; MAD  1770
703;Back End Developer; MAD  1772;RFW;2022-02-21 09:58:37.190000+00:00;2022-02-21 09:58:39.237000+00:00;Major;Task;RFW;2022-02-21 09:58:37.190000+00:00;885; MAD  1772
704;Back End Developer; MAD  1772;WIog;2022-02-21 09:58:39.237000+00:00;2022-02-24 13:31:26.220000+00:00;Major;Task;WIog;2022-02-21 09:58:39.237000+00:00;886; MAD  1772
705;Back End Developer; MAD  1772;Closed;2022-02-24 13:31:26.220000+00:00;2022-02-24 13:31:26.220000+00:00;Major;Task;Closed;2022-02-24 13:31:26.220000+00:00;887; MAD  1772
706;Back End Developer; MAD  1777;RFW;2021-11-05 15:12:19.514000+00:00;2021-11-05 15:12:21.431000+00:00;Major;Sub - Task;RFW;2021-11-05 15:12:19.514000+00:00;888; MAD  1777
707;Back End Developer; MAD  1777;WIog;2021-11-05 15:12:21.431000+00:00;2021-11-16 12:46:25.610000+00:00;Major;Sub - Task;WIog;2021-11-05 15:12:21.431000+00:00;889; MAD  1777
708;Back End Developer; MAD  1777;AcP;2021-11-16 12:46:25.610000+00:00;2021-11-16 15:32:57+00:00;Major;Sub - Task;AcP;2021-11-16 12:46:25.610000+00:00;890; MAD  1777
709;Back End Developer; MAD  1777;AcIog;2021-11-16 15:32:57+00:00;2021-11-16 15:33:02.299000+00:00;Major;Sub - Task;AcIog;2021-11-16 15:32:57+00:00;891; MAD  1777
710;Back End Developer; MAD  1777;AcD;2021-11-16 15:33:02.299000+00:00;2021-11-16 15:33:02.299000+00:00;Major;Sub - Task;AcD;2021-11-16 15:33:02.299000+00:00;892; MAD  1777
711;Back End Developer; MAD  1778;RFW;2021-11-15 10:55:43.601000+00:00;2021-11-15 10:55:45.593000+00:00;Major;Task;RFW;2021-11-15 10:55:43.601000+00:00;893; MAD  1778
712;Back End Developer; MAD  1778;WIog;2021-11-15 10:55:45.593000+00:00;2021-11-22 10:04:31.818000+00:00;Major;Task;WIog;2021-11-15 10:55:45.593000+00:00;894; MAD  1778
713;Back End Developer; MAD  1778;AcP;2021-11-22 10:04:31.818000+00:00;2021-11-22 10:04:42.708000+00:00;Major;Task;AcP;2021-11-22 10:04:31.818000+00:00;895; MAD  1778
714;Back End Developer; MAD  1778;AcIog;2021-11-22 10:04:42.708000+00:00;2021-11-22 10:04:48.853000+00:00;Major;Task;AcIog;2021-11-22 10:04:42.708000+00:00;896; MAD  1778
715;Back End Developer; MAD  1778;AcD;2021-11-22 10:04:48.853000+00:00;2021-11-22 10:04:48.853000+00:00;Major;Task;AcD;2021-11-22 10:04:48.853000+00:00;897; MAD  1778
716;Data Analyst; MAD  1780;RF;2021-11-10 14:22:01.830000+00:00;2021-11-10 14:22:08.253000+00:00;Major;Auswertung;RF;2021-11-10 14:22:01.830000+00:00;898; MAD  1780
717;Data Analyst; MAD  1780;RFW;2021-11-10 14:22:08.253000+00:00;2021-11-11 18:49:04.254000+00:00;Major;Auswertung;RFW;2021-11-10 14:22:08.253000+00:00;899; MAD  1780
718;Data Analyst; MAD  1780;WIog;2021-11-11 18:49:04.254000+00:00;2021-11-11 18:49:09.727000+00:00;Major;Auswertung;WIog;2021-11-11 18:49:04.254000+00:00;900; MAD  1780
719;Data Analyst; MAD  1780;AcP;2021-11-11 18:49:09.727000+00:00;2021-11-12 14:10:41.791000+00:00;Major;Auswertung;AcP;2021-11-11 18:49:09.727000+00:00;901; MAD  1780
720;PO; MAD  1780;AcIog;2021-11-12 14:10:41.791000+00:00;2021-11-12 14:12:29.427000+00:00;Major;Auswertung;AcIog;2021-11-12 14:10:41.791000+00:00;902; MAD  1780
721;PO; MAD  1780;AcD;2021-11-12 14:12:29.427000+00:00;2021-11-12 14:12:29.427000+00:00;Major;Auswertung;AcD;2021-11-12 14:12:29.427000+00:00;903; MAD  1780
722;PO; MAD  1781;RFW;2021-11-16 14:28:09.223000+00:00;2021-11-17 10:46:21.544000+00:00;Minor;Auswertung;RFW;2021-11-16 14:28:09.223000+00:00;904; MAD  1781
723;Data Analyst; MAD  1781;WIog;2021-11-17 10:46:21.544000+00:00;2021-11-23 13:55:53.090000+00:00;Minor;Auswertung;WIog;2021-11-17 10:46:21.544000+00:00;905; MAD  1781
724;Data Analyst; MAD  1781;AcP;2021-11-23 13:55:53.090000+00:00;2022-01-12 10:38:14.978000+00:00;Minor;Auswertung;AcP;2021-11-23 13:55:53.090000+00:00;906; MAD  1781
725;Data Analyst; MAD  1781;AcIog;2022-01-12 10:38:14.978000+00:00;2022-01-12 10:38:20.321000+00:00;Minor;Auswertung;AcIog;2022-01-12 10:38:14.978000+00:00;907; MAD  1781
726;Data Analyst; MAD  1781;AcD;2022-01-12 10:38:20.321000+00:00;2022-01-12 10:38:27.269000+00:00;Minor;Auswertung;AcD;2022-01-12 10:38:20.321000+00:00;908; MAD  1781
727;Data Analyst; MAD  1781;Closed;2022-01-12 10:38:27.269000+00:00;2022-01-12 10:38:27.269000+00:00;Minor;Auswertung;Closed;2022-01-12 10:38:27.269000+00:00;909; MAD  1781
728;PO; MAD  1782;RFW;2021-11-11 11:27:50.619000+00:00;2021-11-11 11:52:07.692000+00:00;Blocker;Task;RFW;2021-11-11 11:27:50.619000+00:00;910; MAD  1782
729;Back End Developer; MAD  1782;WIog;2021-11-11 11:52:07.692000+00:00;2021-11-12 13:35:45.205000+00:00;Blocker;Task;WIog;2021-11-11 11:52:07.692000+00:00;911; MAD  1782
730;Back End Developer; MAD  1782;AcP;2021-11-12 13:35:45.205000+00:00;2021-11-12 13:35:55.565000+00:00;Blocker;Task;AcP;2021-11-12 13:35:45.205000+00:00;912; MAD  1782
731;Back End Developer; MAD  1782;AcIog;2021-11-12 13:35:55.565000+00:00;2021-11-12 13:36:00.661000+00:00;Blocker;Task;AcIog;2021-11-12 13:35:55.565000+00:00;913; MAD  1782
732;Back End Developer; MAD  1782;AcD;2021-11-12 13:36:00.661000+00:00;2021-11-12 13:36:00.661000+00:00;Blocker;Task;AcD;2021-11-12 13:36:00.661000+00:00;914; MAD  1782
733;Back End Developer; MAD  1783;RFW;2022-02-10 12:15:56.106000+00:00;2022-02-10 12:16:00.472000+00:00;Major;Task;RFW;2022-02-10 12:15:56.106000+00:00;915; MAD  1783
734;Back End Developer; MAD  1783;WIog;2022-02-10 12:16:00.472000+00:00;2022-02-11 14:38:27.456000+00:00;Major;Task;WIog;2022-02-10 12:16:00.472000+00:00;916; MAD  1783
735;Back End Developer; MAD  1783;Closed;2022-02-11 14:38:27.456000+00:00;2022-02-11 14:38:27.456000+00:00;Major;Task;Closed;2022-02-11 14:38:27.456000+00:00;917; MAD  1783
736;PO; MAD  1785;RF;2021-11-18 11:47:06.862000+00:00;2021-11-24 13:00:00.936000+00:00;Major;Auswertung;RF;2021-11-18 11:47:06.862000+00:00;918; MAD  1785
737;Data Analyst; MAD  1785;RFW;2021-11-24 13:00:00.936000+00:00;2021-11-24 13:00:03.431000+00:00;Major;Auswertung;RFW;2021-11-24 13:00:00.936000+00:00;919; MAD  1785
738;Data Analyst; MAD  1785;WIog;2021-11-24 13:00:03.431000+00:00;2021-11-24 13:13:51.095000+00:00;Major;Auswertung;WIog;2021-11-24 13:00:03.431000+00:00;920; MAD  1785
739;Data Analyst; MAD  1785;AcP;2021-11-24 13:13:51.095000+00:00;2022-03-07 10:27:06.147000+00:00;Major;Auswertung;AcP;2021-11-24 13:13:51.095000+00:00;921; MAD  1785
740;Data Analyst; MAD  1785;AcIog;2022-03-07 10:27:06.147000+00:00;2022-03-07 10:27:10.549000+00:00;Major;Auswertung;AcIog;2022-03-07 10:27:06.147000+00:00;922; MAD  1785
741;Data Analyst; MAD  1785;AcD;2022-03-07 10:27:10.549000+00:00;2022-03-07 10:27:15.048000+00:00;Major;Auswertung;AcD;2022-03-07 10:27:10.549000+00:00;923; MAD  1785
742;Data Analyst; MAD  1785;Closed;2022-03-07 10:27:15.048000+00:00;2022-03-07 10:27:15.048000+00:00;Major;Auswertung;Closed;2022-03-07 10:27:15.048000+00:00;924; MAD  1785
743;PO; MAD  1787;RF;2021-11-18 17:30:44.257000+00:00;2021-11-24 14:20:51.322000+00:00;Major;Auswertung;RF;2021-11-18 17:30:44.257000+00:00;925; MAD  1787
744;Data Analyst; MAD  1787;RFW;2021-11-24 14:20:51.322000+00:00;2021-11-24 14:20:53.754000+00:00;Major;Auswertung;RFW;2021-11-24 14:20:51.322000+00:00;926; MAD  1787
745;Data Analyst; MAD  1787;WIog;2021-11-24 14:20:53.754000+00:00;2021-11-24 20:31:40.341000+00:00;Major;Auswertung;WIog;2021-11-24 14:20:53.754000+00:00;927; MAD  1787
746;Data Analyst; MAD  1787;AcP;2021-11-24 20:31:40.341000+00:00;2022-01-12 10:35:31.714000+00:00;Major;Auswertung;AcP;2021-11-24 20:31:40.341000+00:00;928; MAD  1787
747;Data Analyst; MAD  1787;AcIog;2022-01-12 10:35:31.714000+00:00;2022-01-12 10:35:38.155000+00:00;Major;Auswertung;AcIog;2022-01-12 10:35:31.714000+00:00;929; MAD  1787
748;Data Analyst; MAD  1787;AcD;2022-01-12 10:35:38.155000+00:00;2022-01-12 10:35:42.794000+00:00;Major;Auswertung;AcD;2022-01-12 10:35:38.155000+00:00;930; MAD  1787
749;Data Analyst; MAD  1787;Closed;2022-01-12 10:35:42.794000+00:00;2022-01-12 10:35:42.794000+00:00;Major;Auswertung;Closed;2022-01-12 10:35:42.794000+00:00;931; MAD  1787
750;Data Analyst; MAD  1789;RFW;2021-11-23 09:29:19.684000+00:00;2021-11-23 09:29:23.098000+00:00;Major;Auswertung;RFW;2021-11-23 09:29:19.684000+00:00;934; MAD  1789
751;Data Analyst; MAD  1789;WIog;2021-11-23 09:29:23.098000+00:00;2021-11-25 17:12:14.181000+00:00;Major;Auswertung;WIog;2021-11-23 09:29:23.098000+00:00;935; MAD  1789
752;Data Analyst; MAD  1789;AcP;2021-11-25 17:12:14.181000+00:00;2021-11-26 10:00:35.892000+00:00;Major;Auswertung;AcP;2021-11-25 17:12:14.181000+00:00;936; MAD  1789
753;UX/UI; MAD  1789;AcIog;2021-11-26 10:00:35.892000+00:00;2021-11-26 10:00:46.809000+00:00;Major;Auswertung;AcIog;2021-11-26 10:00:35.892000+00:00;937; MAD  1789
754;UX/UI; MAD  1789;AcD;2021-11-26 10:00:46.809000+00:00;2021-11-26 10:00:46.809000+00:00;Major;Auswertung;AcD;2021-11-26 10:00:46.809000+00:00;938; MAD  1789
755;PO; MAD  1791;RFW;2021-11-23 14:55:56.515000+00:00;2021-11-29 18:17:14.932000+00:00;Blocker;UX Task;RFW;2021-11-23 14:55:56.515000+00:00;943; MAD  1791
756;UX/UI; MAD  1791;WIog;2021-11-29 18:17:14.932000+00:00;2021-12-13 16:22:40.740000+00:00;Blocker;UX Task;WIog;2021-11-29 18:17:14.932000+00:00;944; MAD  1791
757;UX/UI; MAD  1791;AcP;2021-12-13 16:22:40.740000+00:00;2022-02-11 16:33:24.784000+00:00;Blocker;UX Task;AcP;2021-12-13 16:22:40.740000+00:00;945; MAD  1791
758;UX/UI; MAD  1791;AcIog;2022-02-11 16:33:24.784000+00:00;2022-02-11 16:34:06.436000+00:00;Blocker;UX Task;AcIog;2022-02-11 16:33:24.784000+00:00;946; MAD  1791
759;UX/UI; MAD  1791;AcD;2022-02-11 16:34:06.436000+00:00;2022-02-11 16:34:06.436000+00:00;Blocker;UX Task;AcD;2022-02-11 16:34:06.436000+00:00;947; MAD  1791
760;PO; MAD  1793;RFW;2021-11-23 16:59:19.777000+00:00;2021-12-23 15:20:24.415000+00:00;Critical;UX Task;RFW;2021-11-23 16:59:19.777000+00:00;948; MAD  1793
761;PO; MAD  1793;Plan;2021-12-23 15:20:24.415000+00:00;2021-12-23 15:21:15.753000+00:00;Critical;UX Task;Plan;2021-12-23 15:20:24.415000+00:00;949; MAD  1793
762;PO; MAD  1793;Closed;2021-12-23 15:21:15.753000+00:00;2021-12-23 15:21:15.753000+00:00;Critical;UX Task;Closed;2021-12-23 15:21:15.753000+00:00;950; MAD  1793
763;PO; MAD  1794;RFW;2021-11-23 17:07:14.376000+00:00;2021-11-29 11:22:21.022000+00:00;Major;UX Task;RFW;2021-11-23 17:07:14.376000+00:00;951; MAD  1794
764;UX/UI; MAD  1794;WIog;2021-11-29 11:22:21.022000+00:00;2022-01-17 15:05:36.292000+00:00;Major;UX Task;WIog;2021-11-29 11:22:21.022000+00:00;952; MAD  1794
